tweet,label
"@kayla100percent Oh it’s 100% how it’s prepared that makes or breaks it! Just the burger itself though, beyond does laps",1
@ThatKevinSmith hi please make a fatman beyond burger thank you,0
Beyond Cajun Burger!...(planted based burger) #vegetarian #plantbasedburger #beyondburger #toledoeats @ Ye Olde Durty Bird https://t.co/sG2LrhRkUu,0
"@skipbidder I tried a Beyond Burger at Carl’s Jr. before out of curiosity and it was pretty close to a real beef burger. If I had to eat beyond burger patties for the rest of my life, I probably wouldn’t notice a different",0
"@PeterEgan6 They taste just like Richmond's normal, shitty sausages. Had them once a week since my lad discovered them.

I don't usually seek out meat analogues, but these and Beyond Burgers border on the sexual.",0
"@IncognitoLloyd i havent used the beyond stuff in baking though, just grilling/basics where it fails a lot.  no idea what it is like in loaf, or chili, etc.  just not a fan of it as a burger yet",1
"@skipbidder beyond beef burger are so good, use them for everything.",0
"@skipbidder [Food]

The beyond meat sausages are really close. I like the burgers but if I have too many in a row my brain figures out it's not meat and the texture starts to bother me. If you can, my best experience was getting an impossible whopper from Wendy's",0
@skipbidder I just used the beyond meat ground that looks like hamburger in a veganized casserole over the weekend and it was pretty good (very close in texture) and I would say would be excellent as tacos. The burgers are also good in my opinion.,0
@nutcaseart A lot of burger places around here have beyond or impossible burgers as an option. One place even has vegan cheese for theirs! It's pretty nice.,0
"Aldi's by me had plant-based ground beef &amp; burger substitutes for a big discount off of the Beyond Meat or Impossible options.

Has anyone tried these? Are they any good? (How close to a beef burger? How about mixed with taco seasoning?)

...",0
"@OhHeyMarc @k3vk4 It’s always weird when restaurants try to branch out. Like, I haven’t tried Subway pizza but I hear it’s...decent?

And then Tim Hortons had Beyond Meat burgers and a lot of people told them to fuck off with that.

At least it’s not McDonalds spaghetti",1
"@DeborahMeaden @vegebutcheruk You mean the ‘little willies’🧐 don’t you? I understand why you would not use the name... Twitter would have ‘Litt you up’ for loving little willies. Damn tasty though!

Beyond burgers are ridiculously good, they kind of ooze like a good old fashioned cow disc. Yet to bbq one...",0
"@LarryFr34035475 I’m a great cook .. when I stopped eating meat I felt better just not a lot of choices in 2004 , but know so many good choices that tasted even better.. beyond meat has great plant sausages and burgers .. morning star is good ..gardein Is good.. I can give you recipes https://t.co/hgHeeHMo2Z",0
"cw food

i got a beyond burger n fries i’m feasting https://t.co/ev8lUkzdbL",0
@PeterEgan6 Yes very good. I have bought some of the Beyond Burgers. Will be trying them soon 😃,0
Wildly unpopular opinion but beyond burgers are better than impossible burgers,0
"Okay so here’s my verdict.

Beyond is better for burgers
Impossible is better for ground",0
Think I’m a make a beyond burger today 😊,0
@PeterEgan6 Absolutely gorgeous meat free sausages also try Beyond burgers  🍔,0
"J'ai testé pr la première fois un burger avec un steak végétal ""beyond"", pour moi qui suis un viandar c'est bluffant 😋",0
"@PeterEgan6 'Beyond Burger' vegan burgers are the most delicious things ever! A bit pricey (£5 for 2) but well worth it for an occasional taste sensation treat.
#Vegan",0
"@romanopiumtales If they get too close, toss a Beyond Burger and they’ll fight over it",1
"@BrightsideBryan I couldn't see any patterns at all, beyond the comically obvious (e.g., large presence of exotic cheese = Biden, many packs of Bubba Burgers = Trump). But those fridges were rare. Trump and Biden voters apparently have no preference for Coke vs. Pepsi vs. Zevia ...1/",1
"@LeftistBasher @JoeBiden @realDonaldTrump @FBI The laptop they obtained from @RudyGiuliani, Mr. Whisky with a hand in his pants?  That story is beyond sketchy.

Coup?
You mean the ""Unmasking"" nothing burger?  Corruption implies criminal behavior.  The DOJ is not taking up the case.",1
This burger is beyond delicious... #beyondburger 🤤 https://t.co/xxQdsBpaY5,0
"Also, had a beyond burger earlier and was very impressed.",0
@Knack_und_Back @undalles0yeah @Tomcat_ Auch wieder wahr. Irgendwo musste der 40er-Karton Beyond Burger damals ja herkommen 😅,1
"Made a @BeyondMeat burger this afternoon. I used avacado, tomato, spinach, cheese, red onion, sriracha, and of course Beyond patties.

Turned out super good. https://t.co/mvuVHSeyL1",0
@jaystewwill @jaystewwill That's odd! We value our partnership with Beyond Meat and our Beyond Meat Burger remains available at our restaurants across the country. We hope this helps!,0
"@sheetz Can you please bring back the beyond burger? My fam came there all the time for dinner, but if I can't eat there, we have to go somewhere else.",0
Had a bomb beyond burger last night. But I kid you not I was hungry an hour later,1
@bookmanwhb13 @Cyborg_Writer Once had a Beyond Meat burger for lunch.  Later was cleaning out my walk-in closet.  Farted.  Couldn’t get closet door open.  Couldn’t escape Frankenfood Fart.  Thought I would suffocate.  Paint peeled from the walls.  Lesson learned.,1
This beyond burger and crab dip from clydes hitting the spot!,0
"@AWCanada, I just heard some rather disturbing news that you're discontinuing the beyond burger. Is this true?!",1
Just wondering @Hardees if you’re actually discontinuing the beyond burger or if the rude lady at the drive thru just didn’t want to make a veggie burger?,1
he shaking that lil beyond burger booty !!!! @xmisterstormx https://t.co/2GQy37EF19,1
One of y’all need to sell beyond burger 😖 I mean it’s expensive😭,0
@CP24 Maybe she should just try a beyond meat burger and call it a day,0
"@shawnmicallef @A_McDo yeah I only do groceries. bulk beyond burgers! all the nuts you could ever need! (re takeout, have you tried the daily dumpling? their vegan dumplings are excellent. https://t.co/roZRwDKUSM also, la bartola for vegan mexican.)",0
"So I have a honest question
If you are Vegan why do you want things that look or taste like meat?
Like there are things like Bean burgers that are the shape but no one thinks it's beef but like Beyond Beef etc...why?",0
"@MaoistEgg @ArtD34h @ThenxtelementMC @EthanAAmaya @MugiwaraNoGod @prageru 🤣🤣 You feign to care about ""the workers"" but the real reason is you have no marketable skills beyond flipping burgers and are made that the software developers make more than you. Jealousy is the primary driver of communism.",1
"@perfectrose2011 Yves makes fabulous burgers, so does LOBLAWS Blue Menu. Beyond Beef is also good, texture is different. I haven’t eaten real meat for 27 yrs &amp; don’t miss it at all. I make my own fries in the oven with olive oil along veggie burgers. 😋",1
"So another nothing Burger?
This is beyond the pale.

Our intelligence https://t.co/q1MBBRPlAH worth LESS then nothing.

They blather on about this crap and disclose nothing of the chicanery that is occuring with the media and the lies. https://t.co/cp9pb3ftDa",1
"#SoberOctober treat!
AF Burger deal-Two burgers(either Patriot or Beyond Meat), two portions of fries and four cans of Lost AF or Punk AF just for £25!
P.S Check out BrewDog Now app for our SO Wings Bundle if you're not in a mood for a burger ;)
Collection and takeaway only. https://t.co/oeP2Kw1DZ1",1
"😂 how did they get there?

This is beyond nothing burger. Did trump bring all those people there and then leave them🤣😂 my gosh. U silly. https://t.co/lspdhyqMRd",1
@fuccjoeii @DaBeanQueeen Bottomless fries and the ability to replace any burger with the beyond patty plus the onion rings is all you need,0
"How you purchase Premier's weakest beat, open with ""You ever ate at burgers on a Wednesday? You ever ate chicken on a Thursday?"" and are able to walk the streets a free man is beyond me.",0
"They got the texture &amp; consistency peeerrrrfect. Better than that Tofurky shit, &amp; I would even say better than the Beyond Sausage &amp; Impossible burger. New obsession.",1
"This site has novelizations for the Ninja Turtles movies, Batman Beyond: Return of the Joker, Street Fighter, It’s Alive/It’s Alive Again, Good Burger and the unmade sequel by Savage Steve Holland",0
"@Arkenor I would like a lot of vegan meals better if they didn't come with a long list of additives and things I can't pronounce. Stuff like the 'beyond meat burger' is nuts.

That's an issue for me, so vegan ready meals are usually a no go (cooking vegan fresh is ofc different).",0
"@tea_rawd Gardein ultimate plant based burger, them beyond burgers was expensive from what I remember but I’ll peep again",0
I don't know what they put in the beyond burger to make it slap as hard as it does but im down,1
"weeks pass. as their town devolves into chaos, the two voters bump into each other scavenging at a grocery store. they are both armed, aiming at each other. maga chud tries haggling with vbnmw loser for the pack of beyond burgers in his bag. admits he’s tried them and loves them.",0
@StarznStrypz That interview is beyond pathetic. What a nothing burger.,1
collin referring to beyond meat: “mystery impossible burger”,0
@acidsaltydame @elaanfaun I'm terrified of the Beyond Burger. I love veggie burgers but have never liked the ones that were supposed to taste like meat. I'd rather my veggies and beans taste like veggies and beans and my meat tastes like meat. 😆,0
"Currently eating a beyond meat burger from A&amp;W, you fuckers wish you were me.",0
"@acidsaltydame Chik patties are delicious. They've been able to get chicken right.
I haven't had the Beyond Burger, have you? It looks promising.
And I hear good things about jackfruit ""pulled pork"".",0
bout to eat a beyond burger for the first time in my life,0
Made another beyond burger https://t.co/OYAKKaNcDO,0
"@thesamuelhale dbl cheeseburger, chile burger and some fries that are well beyond their 15 minutes of usefulness

thanks for asking",0
I need every fast food place to offer a veggie/beyond burger option bc this veggie burger at Culver’s is top tier but I’m not willing to drive that far all the time😩,1
"Going live with @JEMediaTweets right now! Gonna see if Beyond or Impossible makes the better burger!

https://t.co/LDxqr6jPTt",0
"Wow..... Yeah these impossible burgers are awesome! 🍔🍔🍔

Not like the beyond meet stuff.",0
@kagcomix @spectacularbear (i also like beyond burgers better than legume burgers at restaurants bc most restaurants serve up dry crumbly burnt garbage patties and it tastes like im eating a mashed potato sandwich),0
"Banza chickpea noodles, Trader Joe’s coconut aminos, Beyond Meat burger patties. https://t.co/R2C2SiH5fL",0
"@JillianAdel @SabrinaHallnyc @upsetdesigner I have to do as low carb as possible most of the time, hate salad, and am allergic to meat. I end up finding a lot of stuff I like to add to the veg such as black bean burgers, beyond sausage, @eatjust egg scramble / frozen patties, and I've been able to do ok! Still eating 🧀/🥚",1
"@Von_Hertzog @docsaico Highly processed does not necc mean unhealthy. Beyond Burgers appear to be pretty comparable to 85% lean ground beef.

Impossible meat appears to be worse for you, though.

https://t.co/hZIXC0coHX",1
Making a meat loaf with the beyond burger ground beef and watching “wife vs secretary”,1
Got a “I only eat red meat and Mac and cheese” type to eat a salad and a beyond burger and I feel like a v accomplished vegetarian today. That is all.,0
Is it weird that I made a Beyond Burger with bacon? 😅 https://t.co/o8CHbAVTag,1
Beyond burger &gt;&gt;&gt;&gt;&gt;&gt;&gt;&gt;&gt;&gt;&gt;&gt; 🔥,0
"Went to Kroger, didn't get stalked this time (I don't think), used 2 expiring coupons to buy 2 items (Daiya mozzarella shreds for me, Beyond burgers for my buddy), then picked up a #pizza &amp; a couple #prerolls.  #FrenchCookies, VERY nice, tasty, my tension headache is gone. 🌱😊💚",0
"Yassss it is so good knowing that settlers and soldiers are arresting, incarcerating, beating, k*lling, and expelling us on a full belly of Beyond Meat burgers and Almond milk !! ❤️❤️🙏🏽 https://t.co/GQCjkOrGXN",0
"@sheepleslayer69 @poohbearyyc @jkenney Raising minimum wage just makes everyone poor. All basic costs increase accordingly so everyone now has less and those at the bottom are back where they started.  It is meant to be a starting point, not a living wage. A person wanting success should aspire beyond flipping burgers",1
These beyond burgers bout to 👋 👋 https://t.co/apm5R6BhqK,0
"putting ""Aspiring Cosplayer"" in my bio so people know that i'm not content with being talentless and worthless, and that i do have some aspirations, they just never go beyond aspirations",1
